Date,Borough,Num of Noise Complaints,is_holiday,Weekday,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),Population,Home Value,House Income
2021-11-17,MANHATTAN,442,False,Weekday,47.5,57.0,38.0,0.0,86722.0,787000.0,84424.0
2021-11-17,QUEENS,242,False,Weekday,47.5,57.0,38.0,0.0,22632.0,507500.0,56608.0
2021-11-17,STATEN ISLAND,22,False,Weekday,47.5,57.0,38.0,0.0,13864.0,415300.0,70758.0
2021-11-18,BRONX,258,False,Weekday,57.5,69.0,46.0,0.09,63167.0,386600.0,25979.0
2021-11-18,BROOKLYN,348,False,Weekday,57.5,69.0,46.0,0.09,47796.0,582300.0,42922.0
2021-11-18,MANHATTAN,525,False,Weekday,57.5,69.0,46.0,0.09,86722.0,787000.0,81671.0
2021-11-18,QUEENS,236,False,Weekday,57.5,69.0,46.0,0.09,25886.0,480900.0,57499.5
2021-11-18,STATEN ISLAND,22,False,Weekday,57.5,69.0,46.0,0.09,10335.5,437500.0,75807.0
2021-11-19,BRONX,237,False,Weekday,43.5,48.0,39.0,0.01,63167.0,369500.0,25676.0
2021-11-19,BROOKLYN,340,False,Weekday,43.5,48.0,39.0,0.01,44555.0,582300.0,42170.0
2021-11-19,MANHATTAN,550,False,Weekday,43.5,48.0,39.0,0.01,87199.0,787000.0,68516.0
2021-11-19,QUEENS,296,False,Weekday,43.5,48.0,39.0,0.01,29335.5,499600.0,54373.0
2021-11-19,STATEN ISLAND,24,False,Weekday,43.5,48.0,39.0,0.01,8771.0,426400.0,73282.5
2021-11-20,BRONX,393,False,Weekend,41.0,47.0,35.0,0.0,63167.0,388600.0,25979.0
2021-11-20,BROOKLYN,565,False,Weekend,41.0,47.0,35.0,0.0,42508.0,546300.0,43398.0
2021-11-20,MANHATTAN,797,False,Weekend,41.0,47.0,35.0,0.0,86722.0,787000.0,84424.0
2021-11-20,QUEENS,367,False,Weekend,41.0,47.0,35.0,0.0,28295.0,480900.0,53617.0
2021-11-20,STATEN ISLAND,40,False,Weekend,41.0,47.0,35.0,0.0,7723.0,437500.0,76524.5
2021-11-21,BRONX,454,False,Weekend,50.0,56.0,44.0,0.01,51207.0,386600.0,26754.0
2021-11-21,BROOKLYN,555,False,Weekend,50.0,56.0,44.0,0.01,42508.0,582300.0,42922.0
2021-11-21,MANHATTAN,712,False,Weekend,50.0,56.0,44.0,0.01,87199.0,716100.0,59929.0
2021-11-21,QUEENS,462,False,Weekend,50.0,56.0,44.0,0.01,21345.0,495800.0,57104.5
2021-11-21,STATEN ISLAND,29,False,Weekend,50.0,56.0,44.0,0.01,8395.0,437500.0,75807.0
2021-11-22,BRONX,172,False,Weekday,45.0,55.0,35.0,0.04,60537.0,369500.0,26366.5
2021-11-22,BROOKLYN,257,False,Weekday,45.0,55.0,35.0,0.04,42508.0,551900.0,42922.0
2021-11-22,MANHATTAN,347,False,Weekday,45.0,55.0,35.0,0.04,86722.0,716100.0,66599.0
2021-11-22,QUEENS,317,False,Weekday,45.0,55.0,35.0,0.04,15875.0,597700.0,62086.0
2021-11-22,STATEN ISLAND,28,False,Weekday,45.0,55.0,35.0,0.04,9107.0,426400.0,73282.5
2021-11-23,BRONX,172,False,Weekday,37.0,42.0,32.0,0.0,63167.0,386300.0,25470.0
2021-11-23,BROOKLYN,221,False,Weekday,37.0,42.0,32.0,0.0,40566.0,551900.0,43398.0
2021-11-23,MANHATTAN,391,False,Weekday,37.0,42.0,32.0,0.0,86722.0,866100.0,92540.0
2021-11-23,QUEENS,178,False,Weekday,37.0,42.0,32.0,0.0,25324.0,499600.0,56059.0
2021-11-23,STATEN ISLAND,26,False,Weekday,37.0,42.0,32.0,0.0,7602.0,437500.0,75807.0
2021-11-24,BRONX,211,False,Weekday,37.5,45.0,30.0,0.0,57907.0,388600.0,25979.0
2021-11-24,BROOKLYN,262,False,Weekday,37.5,45.0,30.0,0.0,44555.0,549100.0,42170.0
2021-11-24,MANHATTAN,424,False,Weekday,37.5,45.0,30.0,0.0,92116.0,808600.0,92540.0
2021-11-24,QUEENS,224,False,Weekday,37.5,45.0,30.0,0.0,22492.0,499600.0,55492.0
2021-11-24,STATEN ISLAND,35,False,Weekday,37.5,45.0,30.0,0.0,7723.0,437500.0,75807.0
2021-11-25,BRONX,377,True,Weekday,47.5,56.0,39.0,0.01,57907.0,388600.0,30288.0
2021-11-25,BROOKLYN,407,True,Weekday,47.5,56.0,39.0,0.01,42508.0,546300.0,42922.0
2021-11-25,MANHATTAN,450,True,Weekday,47.5,56.0,39.0,0.01,86722.0,602400.0,41556.0
2021-11-25,QUEENS,349,True,Weekday,47.5,56.0,39.0,0.01,34707.0,495800.0,50799.0
2021-11-25,STATEN ISLAND,44,True,Weekday,47.5,56.0,39.0,0.01,9819.0,437500.0,75807.0
2021-11-26,BRONX,348,False,Weekday,42.0,47.0,37.0,0.12,63167.0,386600.0,26754.0
2021-11-26,BROOKLYN,302,False,Weekday,42.0,47.0,37.0,0.12,46966.0,543800.0,41639.0
2021-11-26,MANHATTAN,389,False,Weekday,42.0,47.0,37.0,0.12,77436.0,716100.0,66599.0
2021-11-26,QUEENS,250,False,Weekday,42.0,47.0,37.0,0.12,34707.0,480900.0,50799.0
2021-11-26,STATEN ISLAND,37,False,Weekday,42.0,47.0,37.0,0.12,9819.0,414600.0,61925.0
2021-11-27,BRONX,279,False,Weekend,36.5,39.0,34.0,0.0,57907.0,386600.0,26754.0
2021-11-27,BROOKLYN,353,False,Weekend,36.5,39.0,34.0,0.0,40566.0,598800.0,43398.0
2021-11-27,MANHATTAN,574,False,Weekend,36.5,39.0,34.0,0.0,77436.0,817700.0,92540.0
2021-11-27,QUEENS,293,False,Weekend,36.5,39.0,34.0,0.0,27290.0,495800.0,55492.0
2021-11-27,STATEN ISLAND,38,False,Weekend,36.5,39.0,34.0,0.0,10335.5,414600.0,61925.0
2021-11-28,BRONX,370,False,Weekend,37.0,41.0,33.0,0.0,57907.0,388600.0,26754.0
2021-11-28,BROOKLYN,429,False,Weekend,37.0,41.0,33.0,0.0,39209.0,543800.0,42170.0
2021-11-28,MANHATTAN,655,False,Weekend,37.0,41.0,33.0,0.0,83533.0,810300.0,84424.0
2021-11-28,QUEENS,276,False,Weekend,37.0,41.0,33.0,0.0,30376.0,464500.0,53041.0
2021-11-28,STATEN ISLAND,31,False,Weekend,37.0,41.0,33.0,0.0,7481.0,437500.0,75807.0
2021-11-29,BRONX,173,False,Weekday,39.0,45.0,33.0,0.0,55696.0,388600.0,30288.0
2021-11-29,BROOKLYN,281,False,Weekday,39.0,45.0,33.0,0.0,40566.0,546300.0,42922.0
2021-11-29,MANHATTAN,414,False,Weekday,39.0,45.0,33.0,0.0,77436.0,817700.0,84424.0
2021-11-29,QUEENS,264,False,Weekday,39.0,45.0,33.0,0.0,27290.0,499600.0,55492.0
2021-11-29,STATEN ISLAND,15,False,Weekday,39.0,45.0,33.0,0.0,9819.0,415300.0,70758.0
2021-11-30,BRONX,167,False,Weekday,36.0,41.0,31.0,0.0,55696.0,388600.0,26754.0
2021-11-30,BROOKLYN,258,False,Weekday,36.0,41.0,31.0,0.0,40566.0,582900.0,42922.0
2021-11-30,MANHATTAN,450,False,Weekday,36.0,41.0,31.0,0.0,77436.0,872500.0,103534.0
2021-11-30,QUEENS,168,False,Weekday,36.0,41.0,31.0,0.0,25324.0,495800.0,56059.0
2021-11-30,STATEN ISLAND,19,False,Weekday,36.0,41.0,31.0,0.0,7723.0,437500.0,77242.0
2021-12-01,BRONX,185,False,Weekday,44.5,49.0,40.0,0.0,55696.0,386000.0,30288.0
2021-12-01,BROOKLYN,306,False,Weekday,44.5,49.0,40.0,0.0,44555.0,551900.0,43398.0
2021-12-01,MANHATTAN,439,False,Weekday,44.5,49.0,40.0,0.0,86722.0,787000.0,68516.0
2021-12-01,QUEENS,195,False,Weekday,44.5,49.0,40.0,0.0,28295.0,480900.0,55129.0
2021-12-01,STATEN ISLAND,16,False,Weekday,44.5,49.0,40.0,0.0,9819.0,415300.0,70758.0
2021-12-02,BRONX,165,False,Weekday,51.5,58.0,45.0,0.04,63167.0,388600.0,25979.0
2021-12-02,BROOKLYN,363,False,Weekday,51.5,58.0,45.0,0.04,40566.0,598800.0,43996.0
2021-12-02,MANHATTAN,480,False,Weekday,51.5,58.0,45.0,0.04,86722.0,716100.0,59929.0
2021-12-02,QUEENS,235,False,Weekday,51.5,58.0,45.0,0.04,27290.0,507500.0,55129.0
2021-12-02,STATEN ISLAND,20,False,Weekday,51.5,58.0,45.0,0.04,7723.0,437500.0,75807.0
2021-12-03,BRONX,237,False,Weekday,42.5,48.0,37.0,0.0,63167.0,386000.0,26754.0
2021-12-03,BROOKLYN,281,False,Weekday,42.5,48.0,37.0,0.0,42508.0,551900.0,43398.0
2021-12-03,MANHATTAN,435,False,Weekday,42.5,48.0,37.0,0.0,86722.0,759600.0,81671.0
2021-12-03,QUEENS,253,False,Weekday,42.5,48.0,37.0,0.0,28295.0,499600.0,53617.0
2021-12-03,STATEN ISLAND,28,False,Weekday,42.5,48.0,37.0,0.0,9107.0,426400.0,73282.5
2021-12-04,BRONX,390,False,Weekend,42.0,48.0,36.0,0.0,63167.0,388600.0,25979.0
2021-12-04,BROOKLYN,524,False,Weekend,42.0,48.0,36.0,0.0,46966.0,582300.0,42922.0
2021-12-04,MANHATTAN,655,False,Weekend,42.0,48.0,36.0,0.0,89201.0,716100.0,59929.0
2021-12-04,QUEENS,397,False,Weekend,42.0,48.0,36.0,0.0,27290.0,495800.0,55129.0
2021-12-04,STATEN ISLAND,44,False,Weekend,42.0,48.0,36.0,0.0,8395.0,409150.0,59386.5
2021-12-05,BRONX,400,False,Weekend,44.0,49.0,39.0,0.0,57907.0,386000.0,25979.0
2021-12-05,BROOKLYN,530,False,Weekend,44.0,49.0,39.0,0.0,46966.0,598000.0,42170.0
2021-12-05,MANHATTAN,604,False,Weekend,44.0,49.0,39.0,0.0,92573.0,759600.0,68516.0
2021-12-05,QUEENS,431,False,Weekend,44.0,49.0,39.0,0.0,28295.0,480900.0,53617.0
2021-12-05,STATEN ISLAND,40,False,Weekend,44.0,49.0,39.0,0.0,9107.0,415300.0,70758.0
2021-12-06,BRONX,179,False,Weekday,52.0,61.0,43.0,0.42,63167.0,388600.0,25979.0
2021-12-06,BROOKLYN,272,False,Weekday,52.0,61.0,43.0,0.42,44555.0,598000.0,43398.0
2021-12-06,MANHATTAN,329,False,Weekday,52.0,61.0,43.0,0.42,86722.0,716100.0,59929.0
2021-12-06,QUEENS,214,False,Weekday,52.0,61.0,43.0,0.42,29335.5,480900.0,52786.5
2021-12-06,STATEN ISLAND,19,False,Weekday,52.0,61.0,43.0,0.42,10852.0,414600.0,61925.0
2021-12-07,BRONX,191,False,Weekday,39.5,43.0,36.0,0.0,57907.0,351800.0,26754.0
2021-12-07,BROOKLYN,268,False,Weekday,39.5,43.0,36.0,0.0,44555.0,582300.0,43398.0
2021-12-07,MANHATTAN,341,False,Weekday,39.5,43.0,36.0,0.0,87199.0,759600.0,66074.0
2021-12-07,QUEENS,248,False,Weekday,39.5,43.0,36.0,0.0,25324.0,509150.0,56735.0
2021-12-07,STATEN ISLAND,24,False,Weekday,39.5,43.0,36.0,0.0,8395.0,426400.0,73282.5
2021-12-08,BRONX,171,False,Weekday,38.0,42.0,34.0,0.04,57907.0,369500.0,26754.0
2021-12-08,BROOKLYN,219,False,Weekday,38.0,42.0,34.0,0.04,47796.0,582300.0,43996.0
2021-12-08,MANHATTAN,370,False,Weekday,38.0,42.0,34.0,0.04,87199.0,773300.0,68516.0
2021-12-08,QUEENS,213,False,Weekday,38.0,42.0,34.0,0.04,23021.0,507500.0,55492.0
2021-12-08,STATEN ISLAND,22,False,Weekday,38.0,42.0,34.0,0.04,8059.0,426400.0,73282.5
2021-12-09,BRONX,178,False,Weekday,35.0,39.0,31.0,0.0,63167.0,388600.0,25979.0
2021-12-09,BROOKLYN,241,False,Weekday,35.0,39.0,31.0,0.0,44555.0,582300.0,42922.0
2021-12-09,MANHATTAN,409,False,Weekday,35.0,39.0,31.0,0.0,86722.0,808600.0,83725.0
2021-12-09,QUEENS,311,False,Weekday,35.0,39.0,31.0,0.0,17252.0,562900.0,60892.0
2021-12-09,STATEN ISLAND,24,False,Weekday,35.0,39.0,31.0,0.0,10852.0,414600.0,61925.0
2021-12-10,BRONX,258,False,Weekday,44.0,50.0,38.0,0.0,55696.0,387600.0,26754.0
2021-12-10,BROOKLYN,426,False,Weekday,44.0,50.0,38.0,0.0,46966.0,598000.0,43398.0
2021-12-10,MANHATTAN,569,False,Weekday,44.0,50.0,38.0,0.0,87199.0,746200.0,66599.0
2021-12-10,QUEENS,263,False,Weekday,44.0,50.0,38.0,0.0,27290.0,499600.0,55129.0
2021-12-10,STATEN ISLAND,17,False,Weekday,44.0,50.0,38.0,0.0,9819.0,415300.0,70758.0
2021-12-11,BRONX,554,False,Weekend,55.5,66.0,45.0,0.17,47002.0,391300.0,33776.0
2021-12-11,BROOKLYN,596,False,Weekend,55.5,66.0,45.0,0.17,44555.0,598800.0,43398.0
2021-12-11,MANHATTAN,695,False,Weekend,55.5,66.0,45.0,0.17,89201.0,746200.0,59929.0
2021-12-11,QUEENS,453,False,Weekend,55.5,66.0,45.0,0.17,25324.0,519000.0,56059.0
2021-12-11,STATEN ISLAND,25,False,Weekend,55.5,66.0,45.0,0.17,8395.0,437500.0,75807.0
2021-12-12,BRONX,366,False,Weekend,49.0,56.0,42.0,0.0,51207.0,391300.0,32032.0
2021-12-12,BROOKLYN,449,False,Weekend,49.0,56.0,42.0,0.0,44555.0,582300.0,42922.0
2021-12-12,MANHATTAN,612,False,Weekend,49.0,56.0,42.0,0.0,87199.0,746200.0,68516.0
2021-12-12,QUEENS,400,False,Weekend,49.0,56.0,42.0,0.0,28295.0,495800.0,51665.5
2021-12-12,STATEN ISLAND,40,False,Weekend,49.0,56.0,42.0,0.0,9819.0,414950.0,66341.5
2021-12-13,BRONX,205,False,Weekday,46.5,53.0,40.0,0.0,55696.0,369500.0,30288.0
2021-12-13,BROOKLYN,320,False,Weekday,46.5,53.0,40.0,0.0,46966.0,598000.0,43398.0
2021-12-13,MANHATTAN,387,False,Weekday,46.5,53.0,40.0,0.0,87199.0,787000.0,68516.0
2021-12-13,QUEENS,239,False,Weekday,46.5,53.0,40.0,0.0,25324.0,519000.0,53617.0
2021-12-13,STATEN ISLAND,29,False,Weekday,46.5,53.0,40.0,0.0,10889.0,403700.0,56848.0
2021-12-14,BRONX,157,False,Weekday,48.5,53.0,44.0,0.0,51207.0,369500.0,26754.0
2021-12-14,BROOKLYN,315,False,Weekday,48.5,53.0,44.0,0.0,44555.0,582300.0,42922.0
2021-12-14,MANHATTAN,337,False,Weekday,48.5,53.0,44.0,0.0,87199.0,716100.0,68516.0
2021-12-14,QUEENS,206,False,Weekday,48.5,53.0,44.0,0.0,22481.0,479100.0,56059.0
2021-12-14,STATEN ISLAND,29,False,Weekday,48.5,53.0,44.0,0.0,7723.0,437500.0,75807.0
2021-12-15,BRONX,184,False,Weekday,48.5,57.0,40.0,0.0,57907.0,388600.0,30288.0
2021-12-15,BROOKLYN,310,False,Weekday,48.5,57.0,40.0,0.0,44555.0,546300.0,42922.0
2021-12-15,MANHATTAN,359,False,Weekday,48.5,57.0,40.0,0.0,89201.0,759600.0,66599.0
2021-12-15,QUEENS,252,False,Weekday,48.5,57.0,40.0,0.0,28295.0,517100.0,55492.0
2021-12-15,STATEN ISLAND,25,False,Weekday,48.5,57.0,40.0,0.0,8395.0,414600.0,61925.0
2021-12-16,BRONX,246,False,Weekday,58.0,62.0,54.0,0.0,57907.0,369500.0,30288.0
2021-12-16,BROOKLYN,337,False,Weekday,58.0,62.0,54.0,0.0,47796.0,590450.0,42922.0
2021-12-16,MANHATTAN,442,False,Weekday,58.0,62.0,54.0,0.0,86722.0,787000.0,81671.0
2021-12-16,QUEENS,259,False,Weekday,58.0,62.0,54.0,0.0,27290.0,495800.0,56059.0
2021-12-16,STATEN ISLAND,26,False,Weekday,58.0,62.0,54.0,0.0,9819.0,403700.0,56848.0
2021-12-17,BRONX,364,False,Weekday,54.0,60.0,48.0,0.0,57907.0,388600.0,33776.0
2021-12-17,BROOKLYN,370,False,Weekday,54.0,60.0,48.0,0.0,44555.0,598000.0,43398.0
2021-12-17,MANHATTAN,536,False,Weekday,54.0,60.0,48.0,0.0,87199.0,716100.0,63001.5
2021-12-17,QUEENS,309,False,Weekday,54.0,60.0,48.0,0.0,27290.0,495800.0,55129.0
2021-12-17,STATEN ISLAND,27,False,Weekday,54.0,60.0,48.0,0.0,9819.0,415300.0,70758.0
2021-12-18,BRONX,451,False,Weekend,43.5,48.0,39.0,0.06,45043.0,391300.0,33776.0
2021-12-18,BROOKLYN,449,False,Weekend,43.5,48.0,39.0,0.06,46966.0,549100.0,42170.0
2021-12-18,MANHATTAN,527,False,Weekend,43.5,48.0,39.0,0.06,87199.0,650200.0,42721.0
2021-12-18,QUEENS,382,False,Weekend,43.5,48.0,39.0,0.06,30376.0,480900.0,55129.0
2021-12-18,STATEN ISLAND,35,False,Weekend,43.5,48.0,39.0,0.06,9819.0,415300.0,70758.0
2021-12-19,BRONX,325,False,Weekend,36.5,45.0,28.0,0.02,51207.0,386000.0,30288.0
2021-12-19,BROOKLYN,426,False,Weekend,36.5,45.0,28.0,0.02,46966.0,582300.0,41639.0
2021-12-19,MANHATTAN,545,False,Weekend,36.5,45.0,28.0,0.02,86960.5,759600.0,66599.0
2021-12-19,QUEENS,429,False,Weekend,36.5,45.0,28.0,0.02,28295.0,448200.0,53041.0
2021-12-19,STATEN ISLAND,51,False,Weekend,36.5,45.0,28.0,0.02,9819.0,415300.0,70758.0
2021-12-20,BRONX,236,False,Weekday,31.0,37.0,25.0,0.0,42608.0,391300.0,44012.0
2021-12-20,BROOKLYN,234,False,Weekday,31.0,37.0,25.0,0.0,40566.0,543800.0,42170.0
2021-12-20,MANHATTAN,332,False,Weekday,31.0,37.0,25.0,0.0,86722.0,810300.0,84424.0
2021-12-20,QUEENS,229,False,Weekday,31.0,37.0,25.0,0.0,27290.0,495800.0,55492.0
2021-12-20,STATEN ISLAND,20,False,Weekday,31.0,37.0,25.0,0.0,9107.0,415300.0,70758.0
2021-12-21,BRONX,192,False,Weekday,37.0,43.0,31.0,0.0,51207.0,369500.0,26754.0
2021-12-21,BROOKLYN,242,False,Weekday,37.0,43.0,31.0,0.0,46966.0,543800.0,41639.0
2021-12-21,MANHATTAN,315,False,Weekday,37.0,43.0,31.0,0.0,86722.0,808600.0,81671.0
2021-12-21,QUEENS,209,False,Weekday,37.0,43.0,31.0,0.0,27290.0,458400.0,55129.0
2021-12-21,STATEN ISLAND,20,False,Weekday,37.0,43.0,31.0,0.0,9107.0,415300.0,70758.0
2021-12-22,BRONX,190,False,Weekday,40.0,47.0,33.0,0.12,55696.0,369500.0,26754.0
2021-12-22,BROOKLYN,231,False,Weekday,40.0,47.0,33.0,0.12,46966.0,582300.0,42170.0
2021-12-22,MANHATTAN,309,False,Weekday,40.0,47.0,33.0,0.12,87199.0,759600.0,81671.0
2021-12-22,QUEENS,230,False,Weekday,40.0,47.0,33.0,0.12,27290.0,519000.0,55129.0
2021-12-22,STATEN ISLAND,17,False,Weekday,40.0,47.0,33.0,0.12,7723.0,437500.0,75807.0
2021-12-23,BRONX,186,False,Weekday,33.5,36.0,31.0,0.0,55696.0,388600.0,25979.0
2021-12-23,BROOKLYN,252,False,Weekday,33.5,36.0,31.0,0.0,39209.0,582300.0,42922.0
2021-12-23,MANHATTAN,287,False,Weekday,33.5,36.0,31.0,0.0,86722.0,787000.0,66599.0
2021-12-23,QUEENS,260,False,Weekday,33.5,36.0,31.0,0.0,21185.5,519000.0,56671.5
2021-12-23,STATEN ISLAND,27,False,Weekday,33.5,36.0,31.0,0.0,9819.0,415300.0,70758.0
2021-12-24,BRONX,328,True,Weekday,35.0,40.0,30.0,0.03,60537.0,388600.0,30288.0
2021-12-24,BROOKLYN,317,True,Weekday,35.0,40.0,30.0,0.03,44555.0,543800.0,41639.0
2021-12-24,MANHATTAN,293,True,Weekday,35.0,40.0,30.0,0.03,87199.0,672800.0,41556.0
2021-12-24,QUEENS,321,True,Weekday,35.0,40.0,30.0,0.03,28295.0,495800.0,52532.0
2021-12-24,STATEN ISLAND,42,True,Weekday,35.0,40.0,30.0,0.03,10852.0,414600.0,61925.0
2021-12-25,BRONX,392,True,Weekend,44.0,52.0,36.0,0.16,51207.0,388600.0,26754.0
2021-12-25,BROOKLYN,369,True,Weekend,44.0,52.0,36.0,0.16,44555.0,543800.0,41328.0
2021-12-25,MANHATTAN,311,True,Weekend,44.0,52.0,36.0,0.16,86722.0,602400.0,41556.0
2021-12-25,QUEENS,400,True,Weekend,44.0,52.0,36.0,0.16,28295.0,480900.0,53041.0
2021-12-25,STATEN ISLAND,57,True,Weekend,44.0,52.0,36.0,0.16,9819.0,403700.0,56848.0
2021-12-26,BRONX,318,False,Weekend,45.0,51.0,39.0,0.0,51207.0,391300.0,30288.0
2021-12-26,BROOKLYN,269,False,Weekend,45.0,51.0,39.0,0.0,42508.0,533400.0,40734.0
2021-12-26,MANHATTAN,373,False,Weekend,45.0,51.0,39.0,0.0,86722.0,672800.0,43107.0
2021-12-26,QUEENS,364,False,Weekend,45.0,51.0,39.0,0.0,22783.0,480900.0,56735.0
2021-12-26,STATEN ISLAND,41,False,Weekend,45.0,51.0,39.0,0.0,10852.0,414600.0,61925.0
2021-12-27,BRONX,173,False,Weekday,36.5,39.0,34.0,0.09,51207.0,386000.0,25979.0
2021-12-27,BROOKLYN,227,False,Weekday,36.5,39.0,34.0,0.09,39209.0,543800.0,42922.0
2021-12-27,MANHATTAN,334,False,Weekday,36.5,39.0,34.0,0.09,87199.0,808600.0,84424.0
2021-12-27,QUEENS,233,False,Weekday,36.5,39.0,34.0,0.09,27290.0,495800.0,53041.0
2021-12-27,STATEN ISLAND,22,False,Weekday,36.5,39.0,34.0,0.09,9819.0,414950.0,66341.5
2021-12-28,BRONX,176,False,Weekday,41.5,47.0,36.0,0.05,51207.0,388600.0,26754.0
2021-12-28,BROOKLYN,234,False,Weekday,41.5,47.0,36.0,0.05,46966.0,551900.0,41328.0
2021-12-28,MANHATTAN,407,False,Weekday,41.5,47.0,36.0,0.05,89201.0,866100.0,92540.0
2021-12-28,QUEENS,235,False,Weekday,41.5,47.0,36.0,0.05,22481.0,507500.0,55492.0
2021-12-28,STATEN ISLAND,31,False,Weekday,41.5,47.0,36.0,0.05,9819.0,415300.0,70758.0
2021-12-29,BRONX,228,False,Weekday,42.5,44.0,41.0,0.14,63167.0,388600.0,25979.0
2021-12-29,BROOKLYN,253,False,Weekday,42.5,44.0,41.0,0.14,42508.0,551900.0,42922.0
2021-12-29,MANHATTAN,305,False,Weekday,42.5,44.0,41.0,0.14,87199.0,672800.0,42721.0
2021-12-29,QUEENS,232,False,Weekday,42.5,44.0,41.0,0.14,28295.0,499600.0,55129.0
2021-12-29,STATEN ISLAND,15,False,Weekday,42.5,44.0,41.0,0.14,10852.0,437500.0,75807.0
2021-12-30,BRONX,279,False,Weekday,46.0,49.0,43.0,0.05,63167.0,386600.0,30288.0
2021-12-30,BROOKLYN,276,False,Weekday,46.0,49.0,43.0,0.05,44555.0,582900.0,43398.0
2021-12-30,MANHATTAN,393,False,Weekday,46.0,49.0,43.0,0.05,87199.0,672800.0,43107.0
2021-12-30,QUEENS,255,False,Weekday,46.0,49.0,43.0,0.05,27290.0,495800.0,53041.0
2021-12-30,STATEN ISLAND,35,False,Weekday,46.0,49.0,43.0,0.05,10852.0,402300.0,56848.0
2021-12-31,BRONX,370,True,Weekday,51.5,55.0,48.0,0.0,57907.0,389950.0,26754.0
2021-12-31,BROOKLYN,386,True,Weekday,51.5,55.0,48.0,0.0,46966.0,551900.0,41328.0
2021-12-31,MANHATTAN,551,True,Weekday,51.5,55.0,48.0,0.0,77436.0,759600.0,66599.0
2021-12-31,QUEENS,385,True,Weekday,51.5,55.0,48.0,0.0,27290.0,480900.0,55129.0
2021-12-31,STATEN ISLAND,40,True,Weekday,51.5,55.0,48.0,0.0,8395.0,414600.0,61925.0
2022-01-01,BRONX,511,True,Weekend,53.0,56.0,50.0,0.79,63167.0,388600.0,25979.0
2022-01-01,BROOKLYN,482,True,Weekend,53.0,56.0,50.0,0.79,46966.0,582900.0,42170.0
2022-01-01,MANHATTAN,540,True,Weekend,53.0,56.0,50.0,0.79,87199.0,626700.0,41556.0
2022-01-01,QUEENS,595,True,Weekend,53.0,56.0,50.0,0.79,27290.0,495800.0,55492.0
2022-01-01,STATEN ISLAND,48,True,Weekend,53.0,56.0,50.0,0.79,8395.0,403700.0,56848.0
2022-01-02,BRONX,265,False,Weekend,48.0,59.0,37.0,0.04,63167.0,369500.0,25470.0
2022-01-02,BROOKLYN,314,False,Weekend,48.0,59.0,37.0,0.04,44555.0,582900.0,42170.0
2022-01-02,MANHATTAN,414,False,Weekend,48.0,59.0,37.0,0.04,87199.0,746200.0,66599.0
2022-01-02,QUEENS,370,False,Weekend,48.0,59.0,37.0,0.04,28295.0,499600.0,53041.0
2022-01-02,STATEN ISLAND,23,False,Weekend,48.0,59.0,37.0,0.04,8395.0,415300.0,70758.0
2022-01-03,BRONX,153,False,Weekday,29.5,37.0,22.0,0.0,66425.0,369500.0,25676.0
2022-01-03,BROOKLYN,205,False,Weekday,29.5,37.0,22.0,0.0,46966.0,551900.0,41328.0
2022-01-03,MANHATTAN,309,False,Weekday,29.5,37.0,22.0,0.0,86722.0,787000.0,66599.0
2022-01-03,QUEENS,220,False,Weekday,29.5,37.0,22.0,0.0,21185.5,507500.0,53041.0
2022-01-03,STATEN ISLAND,20,False,Weekday,29.5,37.0,22.0,0.0,8059.0,426050.0,68866.0
2022-01-04,BRONX,147,False,Weekday,26.5,34.0,19.0,0.0,57907.0,386600.0,30288.0
2022-01-04,BROOKLYN,218,False,Weekday,26.5,34.0,19.0,0.0,40566.0,582300.0,43398.0
2022-01-04,MANHATTAN,356,False,Weekday,26.5,34.0,19.0,0.0,97188.0,817700.0,96296.0
2022-01-04,QUEENS,212,False,Weekday,26.5,34.0,19.0,0.0,22481.0,500650.0,55310.5
2022-01-04,STATEN ISLAND,22,False,Weekday,26.5,34.0,19.0,0.0,10870.5,426050.0,68866.0
2022-01-05,BRONX,202,False,Weekday,39.0,47.0,31.0,0.23,55696.0,386000.0,28521.0
2022-01-05,BROOKLYN,257,False,Weekday,39.0,47.0,31.0,0.23,39887.5,598000.0,43795.5
2022-01-05,MANHATTAN,249,False,Weekday,39.0,47.0,31.0,0.23,86722.0,746200.0,66599.0
2022-01-05,QUEENS,207,False,Weekday,39.0,47.0,31.0,0.23,22481.0,507500.0,55129.0
2022-01-05,STATEN ISLAND,13,False,Weekday,39.0,47.0,31.0,0.23,8395.0,402300.0,56848.0
2022-01-06,BRONX,155,False,Weekday,37.5,41.0,34.0,0.0,55696.0,369500.0,30288.0
2022-01-06,BROOKLYN,250,False,Weekday,37.5,41.0,34.0,0.0,44555.0,613000.0,43996.0
2022-01-06,MANHATTAN,324,False,Weekday,37.5,41.0,34.0,0.0,86960.5,796150.0,81671.0
2022-01-06,QUEENS,239,False,Weekday,37.5,41.0,34.0,0.0,21185.0,510800.0,56608.0
2022-01-06,STATEN ISLAND,20,False,Weekday,37.5,41.0,34.0,0.0,10852.0,402300.0,56848.0
2022-01-07,BRONX,202,False,Weekday,29.5,34.0,25.0,0.38,51207.0,387600.0,32032.0
2022-01-07,BROOKLYN,245,False,Weekday,29.5,34.0,25.0,0.38,47796.0,546300.0,41639.0
